17:05:39, B, -70, -12, 2516100871073212, 250, 250
17:05:41, B, -73, -12, 2516102998513309, 250, 250
17:05:43, B, -73, -12, 2516105137504766, 250, 250
17:05:45, B, -69, -12, 2516107260764294, 250, 250
17:06:05, B, -70, -12, 2516127492337786, 250, 250
17:06:07, B, -70, -12, 2516129615847622, 250, 250
17:06:12, B, -72, -12, 2516133893666372, 250, 250
17:06:34, B, -71, -12, 2516156258880582, 250, 250
17:06:36, B, -72, -12, 2516158390893027, 250, 250
17:06:38, B, -69, -12, 2516160526207453, 250, 250
17:06:40, B, -70, -12, 2516162656424068, 250, 250
17:07:01, B, -71, -12, 2516182859715778, 250, 250
17:07:03, B, -73, -12, 2516184989277703, 250, 250
17:07:05, B, -71, -12, 2516187113979110, 250, 250
17:07:08, B, -70, -12, 2516190318121193, 250, 250
