17:15:12, A, -87, -12, 2516674626168091, 350, 350
17:15:19, A, -77, -12, 2516681010692828, 350, 350
17:15:50, A, -75, -12, 2516711850595264, 350, 350
17:15:52, A, -76, -12, 2516713965062921, 350, 350
17:16:16, A, -87, -12, 2516738515921140, 350, 350
17:16:34, A, -85, -12, 2516756619187602, 350, 350
17:16:39, A, -82, -12, 2516760875526235, 350, 350
17:16:44, A, -84, -12, 2516766195406859, 350, 350
17:16:45, A, -85, -12, 2516767261304826, 350, 350
17:16:47, A, -76, -12, 2516769392163472, 350, 350
17:17:12, A, -79, -12, 2516793876635546, 350, 350
