17:03:13, B, -76, -12, 2515954971002532, 225, 225
17:03:19, B, -68, -12, 2515961365146592, 225, 225
17:03:23, B, -68, -12, 2515965618511905, 225, 225
17:03:25, B, -70, -12, 2515967751390808, 225, 225
17:03:48, B, -69, -12, 2515990141673613, 225, 225
17:03:50, B, -68, -12, 2515992267397779, 225, 225
17:03:52, B, -68, -12, 2515994398283455, 225, 225
17:03:54, B, -75, -12, 2515996519972933, 225, 225
17:04:14, B, -76, -12, 2516016750110894, 225, 225
17:04:17, B, -76, -12, 2516018873535895, 225, 225
17:04:19, B, -76, -12, 2516021006263236, 225, 225
17:04:21, B, -76, -12, 2516023119528027, 225, 225
17:04:43, B, -75, -12, 2516045505060830, 225, 225
17:04:45, B, -75, -12, 2516047630652081, 225, 225
17:04:47, B, -75, -12, 2516049755039423, 225, 225
17:04:50, B, -68, -12, 2516051879858068, 225, 225
17:05:03, B, -67, -12, 2516065730420093, 225, 225
17:05:10, B, -71, -12, 2516072113652853, 225, 225
