13:15:50, B, -82, -12, 2847914742169809, 1500, 1500
13:15:53, B, -85, -12, 2847916870131679, 1500, 1500
13:15:55, B, -91, -12, 2847919001239752, 1500, 1500
13:15:58, B, -90, -12, 2847922188320116, 1500, 1500
13:15:59, B, -83, -12, 2847923242350687, 1500, 1500
13:16:15, B, -81, -12, 2847939231306514, 1500, 1500
13:16:19, B, -84, -12, 2847943471512137, 1500, 1500
13:16:21, B, -83, -12, 2847945607690315, 1500, 1500
13:16:23, B, -82, -12, 2847947738606353, 1500, 1500
13:16:26, B, -83, -12, 2847949874556509, 1500, 1500
13:16:31, B, -90, -12, 2847955187801352, 1500, 1500
13:16:46, B, -93, -12, 2847970134029937, 1500, 1500
13:16:50, B, -86, -12, 2847974387885770, 1500, 1500
13:16:54, B, -90, -12, 2847978656226959, 1500, 1500
13:16:57, B, -81, -12, 2847980791257594, 1500, 1500
13:17:08, B, -88, -12, 2847992481983535, 1500, 1500
13:17:17, B, -82, -12, 2848001001932209, 1500, 1500
13:17:19, B, -81, -12, 2848003133485861, 1500, 1500
13:17:21, B, -86, -12, 2848005266608324, 1500, 1500
13:17:23, B, -85, -12, 2848007393788135, 1500, 1500
13:17:33, B, -78, -12, 2848016969711419, 1500, 1500
