17:07:56, A, -76, -12, 2516238373268153, 275, 275
17:08:00, A, -73, -12, 2516242620349870, 275, 275
17:08:02, A, -73, -12, 2516244746259349, 275, 275
17:08:27, A, -73, -12, 2516269261732151, 275, 275
17:08:29, A, -76, -12, 2516271390119235, 275, 275
17:08:31, A, -73, -12, 2516273508903141, 275, 275
17:08:51, A, -74, -12, 2516293769672507, 275, 275
17:08:54, A, -74, -12, 2516295895829121, 275, 275
17:08:56, A, -75, -12, 2516298026104797, 275, 275
17:08:58, A, -75, -12, 2516300149030839, 275, 275
17:09:00, A, -75, -12, 2516302286165317, 275, 275
17:09:18, A, -76, -12, 2516320404161352, 275, 275
17:09:20, A, -74, -12, 2516322529697808, 275, 275
17:09:22, A, -74, -12, 2516324651151765, 275, 275
17:09:24, A, -77, -12, 2516326765180464, 275, 275
17:09:27, A, -75, -12, 2516328902402390, 275, 275
17:09:29, A, -76, -12, 2516331026039629, 275, 275
