17:03:36, B, -83, -12, 327921259625607, 225, 225, 225, 225
17:03:38, B, -83, -12, 327923389998784, 225, 225, 225, 225
17:03:40, B, -81, -12, 327925518427220, 225, 225, 225, 225
17:03:42, B, -81, -12, 327927658103938, 225, 225, 225, 225
17:03:44, B, -92, -12, 327929794790970, 225, 225, 225, 225
17:04:00, B, -84, -12, 327945775294974, 225, 225, 225, 225
17:04:07, B, -89, -12, 327952159872002, 225, 225, 225, 225
17:04:09, B, -90, -12, 327954277845595, 225, 225, 225, 225
17:04:11, B, -83, -12, 327956411681479, 225, 225, 225, 225
17:04:13, B, -88, -12, 327958542928249, 225, 225, 225, 225
17:04:40, B, -85, -12, 327985140319072, 225, 225, 225, 225
17:04:42, B, -86, -12, 327987275720738, 225, 225, 225, 225
17:04:44, B, -92, -12, 327989412910425, 225, 225, 225, 225
17:04:58, B, -85, -12, 328003257866722, 225, 225, 225, 225
17:05:09, B, -90, -12, 328013901312290, 225, 225, 225, 225
17:05:11, B, -85, -12, 328016031437394, 225, 225, 225, 225
