13:15:48, A, -88, -12, 218196754687640, 1500, 1500, 1500, 1500
13:15:50, A, -98, -12, 218198870357899, 1500, 1500, 1500, 1500
13:16:08, A, -92, -12, 218216963995548, 1500, 1500, 1500, 1500
13:16:12, A, -97, -12, 218221221494088, 1500, 1500, 1500, 1500
13:16:18, A, -92, -12, 218227607730388, 1500, 1500, 1500, 1500
13:16:22, A, -97, -12, 218230798067939, 1500, 1500, 1500, 1500
13:16:23, A, -95, -12, 218231865111064, 1500, 1500, 1500, 1500
13:16:28, A, -96, -12, 218237205848457, 1500, 1500, 1500, 1500
13:16:31, A, -95, -12, 218240397011791, 1500, 1500, 1500, 1500
13:16:37, A, -97, -12, 218245697062204, 1500, 1500, 1500, 1500
13:16:39, A, -98, -12, 218247825980589, 1500, 1500, 1500, 1500
13:16:45, A, -102, -12, 218254220584909, 1500, 1500, 1500, 1500
13:16:47, A, -95, -12, 218256355345012, 1500, 1500, 1500, 1500
13:16:49, A, -97, -12, 218258477610897, 1500, 1500, 1500, 1500
13:16:51, A, -98, -12, 218260612334802, 1500, 1500, 1500, 1500
13:16:54, A, -97, -12, 218262736786104, 1500, 1500, 1500, 1500
13:17:10, A, -94, -12, 218278712873389, 1500, 1500, 1500, 1500
13:17:18, A, -92, -12, 218287252954689, 1500, 1500, 1500, 1500
13:17:21, A, -94, -12, 218290455464896, 1500, 1500, 1500, 1500
13:17:30, A, -95, -12, 218298989254631, 1500, 1500, 1500, 1500
13:17:38, A, -95, -12, 218307492918066, 1500, 1500, 1500, 1500
13:17:43, A, -96, -12, 218311755059366, 1500, 1500, 1500, 1500
13:17:45, A, -96, -12, 218313891599573, 1500, 1500, 1500, 1500
