17:12:46, C, -84, -12, 328470859741752, 325, 325, 325, 325
17:12:48, C, -98, -12, 328472988746803, 325, 325, 325, 325
17:13:04, C, -95, -12, 328488957635182, 325, 325, 325, 325
17:13:14, C, -86, -12, 328499590305334, 325, 325, 325, 325
17:13:19, C, -84, -12, 328503855134187, 325, 325, 325, 325
17:13:32, C, -85, -12, 328517692065432, 325, 325, 325, 325
17:13:35, C, -86, -12, 328519818297566, 325, 325, 325, 325
17:13:41, C, -88, -12, 328526230753710, 325, 325, 325, 325
17:13:45, C, -90, -12, 328530493054437, 325, 325, 325, 325
17:13:55, C, -88, -12, 328540098804485, 325, 325, 325, 325
17:14:14, C, -85, -12, 328559286135989, 325, 325, 325, 325
17:14:16, C, -84, -12, 328561405327811, 325, 325, 325, 325
17:14:18, C, -87, -12, 328563542907446, 325, 325, 325, 325
17:14:20, C, -91, -12, 328565685087133, 325, 325, 325, 325
17:14:43, C, -97, -12, 328588032971395, 325, 325, 325, 325
