17:12:53, A, -90, -12, 328477970741436, 325, 325, 325, 325
17:12:57, A, -77, -12, 328482219635602, 325, 325, 325, 325
17:12:59, A, -91, -12, 328484345002736, 325, 325, 325, 325
17:13:01, A, -89, -12, 328486466509558, 325, 325, 325, 325
17:13:36, A, -81, -12, 328521629623035, 325, 325, 325, 325
17:13:46, A, -83, -12, 328531211460322, 325, 325, 325, 325
17:13:48, A, -92, -12, 328533337797301, 325, 325, 325, 325
17:13:57, A, -83, -12, 328541859683391, 325, 325, 325, 325
17:14:03, A, -93, -12, 328548244188910, 325, 325, 325, 325
17:14:05, A, -79, -12, 328550372943336, 325, 325, 325, 325
17:14:07, A, -95, -12, 328552512859221, 325, 325, 325, 325
17:14:09, A, -83, -12, 328554630881980, 325, 325, 325, 325
17:14:27, A, -92, -12, 328572725747650, 325, 325, 325, 325
17:14:32, A, -94, -12, 328576973395878, 325, 325, 325, 325
17:14:34, A, -79, -12, 328579104261034, 325, 325, 325, 325
17:14:36, A, -82, -12, 328581237439991, 325, 325, 325, 325
17:14:38, A, -93, -12, 328583368079313, 325, 325, 325, 325
