16:44:37, C, -65, -12, 326782020959323, 25, 25, 25, 25
16:44:43, C, -64, -12, 326788404033643, 25, 25, 25, 25
16:44:45, C, -74, -12, 326790527804528, 25, 25, 25, 25
16:44:47, C, -70, -12, 326792653500361, 25, 25, 25, 25
16:44:49, C, -66, -12, 326794792982599, 25, 25, 25, 25
16:44:52, C, -67, -12, 326796924026088, 25, 25, 25, 25
16:45:03, C, -71, -12, 326808641338063, 25, 25, 25, 25
16:45:14, C, -75, -12, 326819278005923, 25, 25, 25, 25
16:45:16, C, -67, -12, 326821416206600, 25, 25, 25, 25
16:45:18, C, -66, -12, 326823542675557, 25, 25, 25, 25
16:45:32, C, -67, -12, 326837354921594, 25, 25, 25, 25
16:45:43, C, -74, -12, 326847966966433, 25, 25, 25, 25
16:45:47, C, -68, -12, 326852216477682, 25, 25, 25, 25
16:45:49, C, -65, -12, 326854350311743, 25, 25, 25, 25
16:46:11, C, -68, -12, 326876716803974, 25, 25, 25, 25
16:46:14, C, -74, -12, 326878844250588, 25, 25, 25, 25
16:46:16, C, -68, -12, 326880970180691, 25, 25, 25, 25
16:46:18, C, -68, -12, 326883098026055, 25, 25, 25, 25
