17:01:04, B, -80, -12, 327768923422749, 200, 200, 200, 200
17:01:06, B, -87, -12, 327771059043060, 200, 200, 200, 200
17:01:08, B, -77, -12, 327773201207539, 200, 200, 200, 200
17:01:10, B, -87, -12, 327775335580819, 200, 200, 200, 200
17:01:12, B, -79, -12, 327777453530922, 200, 200, 200, 200
17:01:37, B, -86, -12, 327801976638517, 200, 200, 200, 200
17:01:39, B, -79, -12, 327804091163568, 200, 200, 200, 200
17:01:41, B, -85, -12, 327806226891693, 200, 200, 200, 200
17:02:08, B, -86, -12, 327832865508245, 200, 200, 200, 200
17:02:10, B, -86, -12, 327834990235588, 200, 200, 200, 200
17:02:14, B, -77, -12, 327839260307201, 200, 200, 200, 200
17:02:41, B, -84, -12, 327865892896253, 200, 200, 200, 200
17:02:43, B, -77, -12, 327868019970940, 200, 200, 200, 200
17:02:45, B, -85, -12, 327870132278022, 200, 200, 200, 200
