13:16:18, C, -97, -12, 218227669481429, 1500, 1500, 1500, 1500
13:16:21, C, -95, -12, 218229804267991, 1500, 1500, 1500, 1500
13:16:24, C, -94, -12, 218232997642677, 1500, 1500, 1500, 1500
13:16:25, C, -96, -12, 218234058414969, 1500, 1500, 1500, 1500
13:16:39, C, -92, -12, 218247907935328, 1500, 1500, 1500, 1500
13:16:43, C, -90, -12, 218252167842514, 1500, 1500, 1500, 1500
13:16:47, C, -93, -12, 218256440758866, 1500, 1500, 1500, 1500
13:16:49, C, -96, -12, 218258576908605, 1500, 1500, 1500, 1500
13:16:52, C, -97, -12, 218260712694594, 1500, 1500, 1500, 1500
13:16:54, C, -96, -12, 218262842230479, 1500, 1500, 1500, 1500
13:16:56, C, -96, -12, 218264977321103, 1500, 1500, 1500, 1500
13:17:12, C, -95, -12, 218280938054951, 1500, 1500, 1500, 1500
13:17:14, C, -99, -12, 218283080440887, 1500, 1500, 1500, 1500
13:17:18, C, -93, -12, 218287350664585, 1500, 1500, 1500, 1500
13:17:20, C, -101, -12, 218289485848958, 1500, 1500, 1500, 1500
13:17:22, C, -96, -12, 218291616476093, 1500, 1500, 1500, 1500
13:17:25, C, -95, -12, 218293755203123, 1500, 1500, 1500, 1500
13:17:28, C, -95, -12, 218296952857288, 1500, 1500, 1500, 1500
13:17:45, C, -95, -12, 218314008061344, 1500, 1500, 1500, 1500
13:17:47, C, -97, -12, 218316142474781, 1500, 1500, 1500, 1500
